produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
ABACAXI                  ;PÉROLA              ;6320;DF        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,83
ABACAXI                  ;PÉROLA              ;6320;ES        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,94
ABACAXI                  ;PÉROLA              ;6320;GO        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,11
ABACAXI                  ;PÉROLA              ;6320;MG        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,04
ABACAXI                  ;PÉROLA              ;6320;PA        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;0,67
ABACAXI                  ;PÉROLA              ;6320;PB        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,43
ABACAXI                  ;PÉROLA              ;6320;PE        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,53
ABACAXI                  ;PÉROLA              ;6320;RJ        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,41
ABACAXI                  ;PÉROLA              ;6320;RN        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,79
ABACAXI                  ;PÉROLA              ;6320;RO        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,15
ABACAXI                  ;IMPERIAL            ;14887;RR        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,5
ABACAXI                  ;TERRA DE AREIA      ;11148;RS        ;SUL            ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;7,5
ABACAXI                  ;PÉROLA              ;6320;SE        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,25
ABACAXI                  ;PÉROLA              ;6320;SP        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,7
ABACAXI                  ;PÉROLA              ;6320;TO        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,1
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,89
ACAI                     ;FRUTO               ;8623;AM        ;NORTE          ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;8,0
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,26
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,93
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,58
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,45
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2025;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,9
ACAI                     ;FRUTO               ;8623;AM        ;NORTE          ;2025;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,48
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2025;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,19
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2025;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,75
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2025;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,38
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2025;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,31
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2025;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,9
ACAI                     ;FRUTO               ;8623;AM        ;NORTE          ;2025;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,1
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2025;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,46
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2025;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,22
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2025;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;8,21
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2025;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,4
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2025;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,93
ACAI                     ;FRUTO               ;8623;AM        ;NORTE          ;2025;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,13
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2025;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,86
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2025;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;7,14
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2025;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;9,4
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2025;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,08
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2025;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,91
ACAI                     ;FRUTO               ;8623;AM        ;NORTE          ;2025;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,93
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2025;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,37
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2025;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;9,34
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2025;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;9,27
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2025;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,35
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2025;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,9
ACAI                     ;FRUTO               ;8623;AM        ;NORTE          ;2025;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,73
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2025;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,8
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2025;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,58
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2025;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;8,29
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2025;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,18
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,92
ACAI                     ;FRUTO               ;8623;AM        ;NORTE          ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,77
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,3
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;9,34
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,9
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,14
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,94
ACAI                     ;FRUTO               ;8623;AM        ;NORTE          ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,99
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,09
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,71
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,38
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,19
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
ACAI                     ;FRUTO               ;8623;AM        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,96
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,3
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;8,57
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,45
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,33
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,97
ACAI                     ;FRUTO               ;8623;AM        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,47
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,16
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,64
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,43
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,3
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,99
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,82
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,63
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,02
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,4
ACAI                     ;FRUTO               ;8623;AC        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,0
ACAI                     ;FRUTO               ;8623;AP        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,41
ACAI                     ;FRUTO               ;8623;MA        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,03
ACAI                     ;FRUTO               ;8623;PA        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,86
ACAI                     ;FRUTO               ;8623;RO        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,32
ACEROLA                  ;NÃO INFORMADO       ;4620;PE        ;NORDESTE       ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,56
ACEROLA                  ;NÃO INFORMADO       ;4620;PE        ;NORDESTE       ;2025;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,53
ACEROLA                  ;NÃO INFORMADO       ;4620;PE        ;NORDESTE       ;2025;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,06
ACEROLA                  ;NÃO INFORMADO       ;4620;PE        ;NORDESTE       ;2025;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,85
ACEROLA                  ;NÃO INFORMADO       ;4620;PE        ;NORDESTE       ;2025;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,32
ACEROLA                  ;NÃO INFORMADO       ;4620;PE        ;NORDESTE       ;2025;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,68
ACEROLA                  ;NÃO INFORMADO       ;4620;PE        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,36
ACEROLA                  ;NÃO INFORMADO       ;4620;PE        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,03
ACEROLA                  ;NÃO INFORMADO       ;4620;PE        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,48
ACEROLA                  ;NÃO INFORMADO       ;4620;PE        ;NORDESTE       ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,25
ACEROLA                  ;NÃO INFORMADO       ;4620;PE        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,5
